x;y;z
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3945433;-0,3508408;-0,5903501
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,3603626;-0,258797;-0,8039796
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,2963958;-0,128666;-0,8913846
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,242439;0,2263253;-0,8479263
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,2273019;0,3181249;-1,022248
0,1242714;0,4350719;-0,9995422
0,1242714;0,4350719;-0,9995422
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1433149;0,6687216;-0,6946013
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1306192;0,7624744;-0,6994842
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,1445357;0,6982635;-0,8305917
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,146733;0,6059756;-0,7927488
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1506394;0,600116;-0,7426984
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1481979;0,5549486;-0,8183843
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5818049;-0,8447524
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
0,1223182;0,5864437;-0,8159428
